CustomerID,GrossRevenue,SalesOrders,UnitsSold,ReturnValue,ReturnOrders,ReturnedUnits,NetRevenue,ReturnRate,ReturnValueRate,Recency,Frequency,Monetary,Segment,CustomerLifetimeDays,AverageOrderValue,CumulativeNetRevenue,CumulativeRevenuePct,RevenueRank,ValueTier,ReturnRisk,StrategicClass
15227.0,2488.49,9,1217,0.0,0.0,0.0,2488.49,0.0,0.0,37,9,2488.49,Champions,597,276.4988888888889,13231965.471999986,79.4500586702506,1329,Very High Value,No Returns,Strategic High Value
15117.0,2485.97,8,3093,-1.65,1.0,1.0,2484.32,0.125,0.0006637248237106,15,8,2485.97,Champions,620,310.74625,13234449.791999986,79.46497552974311,1330,Very High Value,Low Return Risk,Strategic High Value
13414.0,2494.14,6,2702,-11.9,1.0,2.0,2482.24,0.1666666666666666,0.0047711836544861,134,6,2494.14,Potential Loyalists,470,415.69,13236932.031999988,79.47987990007654,1331,Very High Value,Low Return Risk,Strategic High Value
15681.0,2989.7000000000003,14,1392,-509.5,2.0,266.0,2480.2000000000003,0.1428571428571428,0.170418436632438,26,14,2989.7000000000003,Champions,539,213.55,13239412.231999986,79.49477202142697,1332,Very High Value,High Return Risk,High Value / High Return Risk
13507.0,2479.16,4,1597,0.0,0.0,0.0,2479.16,0.0,0.0,4,4,2479.16,Loyal Customers,142,619.79,13241891.391999986,79.50965789819787,1333,Very High Value,No Returns,Strategic High Value
12457.0,2995.91,8,1094,-523.6,6.0,157.0,2472.31,0.75,0.1747716052885434,67,8,2995.91,Potential Loyalists,369,374.48875,13244363.701999988,79.52450264480537,1334,Very High Value,High Return Risk,High Value / High Return Risk
14745.0,2551.41,12,1969,-80.35,5.0,24.0,2471.06,0.4166666666666667,0.0314923904821255,113,12,2551.41,Potential Loyalists,525,212.6175,13246834.761999989,79.53933988590862,1335,Very High Value,Low Return Risk,Strategic High Value
14229.0,2594.04,7,934,-125.04999999999998,4.0,23.0,2468.99,0.5714285714285714,0.0482066583398868,52,7,2594.04,Champions,420,370.57714285714286,13249303.751999987,79.55416469789678,1336,Very High Value,Low Return Risk,Strategic High Value
17288.0,2468.43,11,1699,0.0,0.0,0.0,2468.43,0.0,0.0,10,11,2468.43,Champions,385,224.40272727272725,13251772.181999989,79.56898614741903,1337,Very High Value,No Returns,Strategic High Value
16202.0,2501.99,9,1307,-34.95,2.0,25.0,2467.0400000000004,0.2222222222222222,0.0139688807709063,361,9,2501.99,At Risk High Value,377,277.9988888888889,13254239.221999986,79.58379925082052,1338,Very High Value,Low Return Risk,Strategic High Value
17164.0,2467.35,7,1501,-0.95,1.0,1.0,2466.4,0.1428571428571428,0.0003850284718422,33,7,2467.35,Champions,241,352.4785714285714,13256705.621999986,79.59860851140384,1339,Very High Value,Low Return Risk,Strategic High Value
15860.0,2463.96,17,1331,0.0,0.0,0.0,2463.96,0.0,0.0,41,17,2463.96,Champions,693,144.93882352941176,13259169.581999987,79.61340312124283,1340,Very High Value,No Returns,Strategic High Value
17131.0,2463.17,5,983,0.0,0.0,0.0,2463.17,0.0,0.0,6,5,2463.17,Champions,70,492.634,13261632.751999987,79.62819298760311,1341,Very High Value,No Returns,Strategic High Value
15932.0,2495.87,8,2325,-34.02,3.0,14.0,2461.85,0.375,0.0136305176151001,5,8,2495.87,Champions,285,311.98375,13264094.601999989,79.64297492815089,1342,Very High Value,Low Return Risk,Strategic High Value
17897.0,2510.56,9,1015,-51.0,1.0,12.0,2459.56,0.1111111111111111,0.0203141928494041,173,9,2510.56,Potential Loyalists,404,278.9511111111111,13266554.161999987,79.65774311861486,1343,Very High Value,Low Return Risk,Strategic High Value
16520.0,2474.14,6,1262,-16.7,2.0,2.0,2457.44,0.3333333333333333,0.0067498201395232,187,6,2474.14,Potential Loyalists,461,412.3566666666666,13269011.601999989,79.67249857974356,1344,Very High Value,Low Return Risk,Strategic High Value
14842.0,2824.69,4,1166,-367.89,4.0,20.0,2456.8,1.0,0.1302408405878167,44,4,2824.69,Loyal Customers,265,706.1725,13271468.401999988,79.6872501980541,1345,Very High Value,Moderate Return Risk,Strategic High Value
14421.0,2469.37,6,1342,-12.75,1.0,1.0,2456.62,0.1666666666666666,0.0051632602647638,58,6,2469.37,Champions,634,411.56166666666667,13273925.021999989,79.70200073557201,1346,Very High Value,Low Return Risk,Strategic High Value
14659.0,2529.93,9,1195,-73.4,3.0,12.0,2456.53,0.3333333333333333,0.0290126604293399,9,9,2529.93,Champions,307,281.1033333333333,13276381.551999986,79.71675073269363,1347,Very High Value,Low Return Risk,Strategic High Value
16795.0,2477.29,3,1453,-27.2,2.0,14.0,2450.09,0.6666666666666666,0.0109797399577764,366,3,2477.29,At Risk,318,825.7633333333333,13278831.641999986,79.73146206145724,1348,Very High Value,Low Return Risk,Strategic High Value
17732.0,2470.39,8,1151,-22.25,2.0,6.0,2448.14,0.25,0.0090066750594035,373,8,2470.39,At Risk High Value,115,308.79875,13281279.781999988,79.74616168163419,1349,Very High Value,Low Return Risk,Strategic High Value
12701.0,2446.41,6,1727,0.0,0.0,0.0,2446.41,0.0,0.0,80,6,2446.41,Potential Loyalists,554,407.735,13283726.191999989,79.76085091419324,1350,Very High Value,No Returns,Strategic High Value
13588.0,2478.95,9,2606,-33.830000000000005,4.0,33.0,2445.12,0.4444444444444444,0.0136469069565743,16,9,2478.95,Champions,240,275.43888888888887,13286171.311999986,79.77553240107189,1351,Very High Value,Low Return Risk,Strategic High Value
14934.0,3503.5,5,2100,-1059.4,4.0,654.0,2444.1,0.8,0.3023833309547595,82,5,3503.5,Potential Loyalists,360,700.7,13288615.411999986,79.79020776345904,1352,Very High Value,Very High Return Risk,High Value / High Return Risk
12517.0,2481.6,5,1361,-37.95,1.0,23.0,2443.65,0.2,0.0152925531914893,29,5,2481.6,Champions,162,496.32,13291059.061999986,79.80488042386466,1353,Very High Value,Low Return Risk,Strategic High Value
15906.0,2530.19,10,749,-87.75,2.0,9.0,2442.44,0.2,0.0346811899501618,20,10,2530.19,Champions,431,253.019,13293501.501999984,79.81954581894215,1354,Very High Value,Low Return Risk,Strategic High Value
17348.0,2442.29,9,2766,0.0,0.0,0.0,2442.29,0.0,0.0,15,9,2442.29,Champions,625,271.36555555555555,13295943.791999985,79.83421031335911,1355,Very High Value,No Returns,Strategic High Value
14449.0,2441.2,8,1746,0.0,0.0,0.0,2441.2,0.0,0.0,19,8,2441.2,Champions,418,305.15,13298384.991999984,79.84886826297635,1356,Very High Value,No Returns,Strategic High Value
15623.0,2437.05,8,1087,0.0,0.0,0.0,2437.05,0.0,0.0,142,8,2437.05,Potential Loyalists,588,304.63125,13300822.041999985,79.86350129431945,1357,Very High Value,No Returns,Strategic High Value
17505.0,2435.48,5,1242,0.0,0.0,0.0,2435.48,0.0,0.0,162,5,2435.48,Potential Loyalists,444,487.096,13303257.521999983,79.87812489874916,1358,Very High Value,No Returns,Strategic High Value
13949.0,2427.32,6,2474,0.0,0.0,0.0,2427.32,0.0,0.0,3,6,2427.32,Champions,92,404.5533333333333,13305684.841999983,79.89269950724702,1359,Very High Value,No Returns,Strategic High Value
16638.0,2430.53,15,1651,-4.25,1.0,1.0,2426.28,0.0666666666666666,0.0017485898137443,23,15,2430.53,Champions,456,162.03533333333334,13308111.121999985,79.90726787116532,1360,Very High Value,Low Return Risk,Strategic High Value
17629.0,2455.52,10,1903,-30.0,1.0,8.0,2425.52,0.1,0.0122173714732521,6,10,2455.52,Champions,416,245.552,13310536.641999984,79.92183167173702,1361,Very High Value,Low Return Risk,Strategic High Value
15077.0,2428.08,2,528,-4.2,2.0,2.0,2423.88,1.0,0.001729761787091,495,2,2428.08,Hibernating,236,1214.04,13312960.521999983,79.93638562508713,1362,Very High Value,Low Return Risk,Strategic High Value
12924.0,2469.4,12,1423,-46.25,2.0,11.0,2423.15,0.1666666666666666,0.0187292459706811,89,12,2469.4,Potential Loyalists,642,205.78333333333333,13315383.671999983,79.95093519522273,1363,Very High Value,Low Return Risk,Strategic High Value
13134.0,2475.23,6,1364,-52.95,3.0,15.0,2422.28,0.5,0.0213919514550163,86,6,2475.23,Potential Loyalists,331,412.53833333333336,13317805.951999985,79.96547954152736,1364,Very High Value,Low Return Risk,Strategic High Value
15089.0,2420.84,6,1359,0.0,0.0,0.0,2420.84,0.0,0.0,11,6,2420.84,Champions,118,403.47333333333336,13320226.791999985,79.98001524149109,1365,Very High Value,No Returns,Strategic High Value
13878.0,2416.9,4,927,0.0,0.0,0.0,2416.9,0.0,0.0,55,4,2416.9,Loyal Customers,550,604.225,13322643.691999985,79.99452728410536,1366,Very High Value,No Returns,Strategic High Value
18171.0,2437.31,9,991,-22.8,2.0,4.0,2414.51,0.2222222222222222,0.0093545753310001,59,9,2437.31,Champions,645,270.8122222222222,13325058.201999985,80.00902497619545,1367,Very High Value,Low Return Risk,Strategic High Value
13623.0,2533.06,10,1010,-120.13,5.0,14.0,2412.93,0.5,0.0474248537342186,31,10,2533.06,Champions,707,253.306,13327471.131999984,80.02351318132816,1368,Very High Value,Low Return Risk,Strategic High Value
16470.0,2416.85,11,1335,-4.95,1.0,1.0,2411.9,0.0909090909090909,0.0020481204874113,52,11,2416.85,Champions,677,219.7136363636364,13329883.031999985,80.03799520192534,1369,Very High Value,Low Return Risk,Strategic High Value
13473.0,2657.76,8,1000,-246.78,2.0,44.0,2410.98,0.25,0.0928526277767744,61,8,2657.76,Potential Loyalists,664,332.22,13332294.011999983,80.0524716984714,1370,Very High Value,Moderate Return Risk,Strategic High Value
12397.0,2409.9,2,1263,0.0,0.0,0.0,2409.9,0.0,0.0,36,2,2409.9,New / Promising,100,1204.95,13334703.911999986,80.06694171026176,1371,Very High Value,No Returns,Strategic High Value
16833.0,2409.04,6,878,0.0,0.0,0.0,2409.04,0.0,0.0,2,6,2409.04,Champions,622,401.50666666666666,13337112.951999985,80.08140655826517,1372,Very High Value,No Returns,Strategic High Value
16016.0,2446.42,11,1019,-38.9,3.0,6.0,2407.52,0.2727272727272727,0.015900785637789,4,11,2446.42,Champions,399,222.4018181818182,13339520.471999984,80.09586227957539,1373,Very High Value,Low Return Risk,Strategic High Value
16554.0,2841.7200000000003,8,1346,-434.55,10.0,177.0,2407.17,1.25,0.152917951100038,43,8,2841.7200000000003,Champions,682,355.21500000000003,13341927.641999984,80.11031589934441,1374,Very High Value,High Return Risk,High Value / High Return Risk
15341.0,2402.72,2,1008,-1.7,1.0,2.0,2401.02,0.5,0.0007075314643404,81,2,2402.72,Needs Attention,369,1201.36,13344328.661999984,80.12473259203246,1375,Very High Value,Low Return Risk,Strategic High Value
13151.0,2465.21,3,813,-69.05,2.0,7.0,2396.16,0.6666666666666666,0.0280097841563193,296,3,2465.21,At Risk,332,821.7366666666667,13346724.821999984,80.13912010331988,1376,Very High Value,Low Return Risk,Strategic High Value
15366.0,2389.08,7,2447,0.0,0.0,0.0,2389.08,0.0,0.0,76,7,2389.08,Potential Loyalists,576,341.29714285714283,13349113.901999984,80.15346510343113,1377,Very High Value,No Returns,Strategic High Value
14414.0,2399.33,8,2877,-11.85,1.0,3.0,2387.48,0.125,0.0049388787703233,92,8,2399.33,Potential Loyalists,283,299.91625,13351501.381999984,80.16780049649694,1378,Very High Value,Low Return Risk,Strategic High Value
16105.0,2386.19,5,2125,0.0,0.0,0.0,2386.19,0.0,0.0,249,5,2386.19,At Risk High Value,356,477.238,13353887.571999984,80.18212814388231,1379,Very High Value,No Returns,Strategic High Value
14256.0,2460.79,5,1147,-76.65,4.0,9.0,2384.14,0.8,0.031148533600998,261,5,2460.79,At Risk High Value,434,492.158,13356271.711999984,80.19644348224068,1380,Very High Value,Low Return Risk,Strategic High Value
16040.0,2416.9,7,1185,-33.2,1.0,24.0,2383.7000000000003,0.1428571428571428,0.0137366047416111,66,7,2416.9,Potential Loyalists,544,345.2714285714286,13358655.411999984,80.21075617866157,1381,Very High Value,Low Return Risk,Strategic High Value
15793.0,2399.57,8,1685,-16.65,1.0,1.0,2382.92,0.125,0.0069387431914884,15,8,2399.57,Champions,724,299.94625,13361038.331999984,80.22506419164777,1382,Very High Value,Low Return Risk,Strategic High Value
14195.0,2615.6,6,2144,-234.36,4.0,300.0,2381.24,0.6666666666666666,0.0896008564000611,202,6,2615.6,At Risk High Value,433,435.9333333333333,13363419.571999984,80.23936211723625,1383,Very High Value,Moderate Return Risk,Strategic High Value
16359.0,2697.75,16,1764,-318.35,4.0,33.0,2379.4,0.25,0.1180057455286813,8,16,2697.75,Champions,654,168.609375,13365798.971999984,80.25364899472245,1384,Very High Value,Moderate Return Risk,Strategic High Value
12393.0,2399.45,6,1311,-22.7,1.0,6.0,2376.75,0.1666666666666666,0.0094605013648961,73,6,2399.45,Potential Loyalists,356,399.9083333333333,13368175.721999984,80.26791996053959,1385,Very High Value,Low Return Risk,Strategic High Value
17905.0,2379.37,13,1370,-9.3,1.0,2.0,2370.07,0.0769230769230769,0.0039085976540008,72,13,2379.37,Potential Loyalists,609,183.0284615384616,13370545.791999985,80.28215081694192,1386,Very High Value,Low Return Risk,Strategic High Value
17827.0,2376.17,6,1582,-6.75,1.0,1.0,2369.42,0.1666666666666666,0.0028407058417537,6,6,2376.17,Champions,616,396.02833333333336,13372915.211999984,80.29637777048202,1387,Very High Value,Low Return Risk,Strategic High Value
16147.0,2398.91,5,1395,-31.89,2.0,73.0,2367.02,0.4,0.0132935374816062,134,5,2398.91,Potential Loyalists,539,479.782,13375282.231999984,80.31059031345394,1388,Very High Value,Low Return Risk,Strategic High Value
17623.0,2365.77,7,799,0.0,0.0,0.0,2365.77,0.0,0.0,33,7,2365.77,Champions,693,337.96714285714285,13377648.001999984,80.32479535092159,1389,Very High Value,No Returns,Strategic High Value
16883.0,2374.09,19,1070,-9.95,1.0,1.0,2364.1400000000003,0.0526315789473684,0.0041910795294196,188,19,2374.09,Potential Loyalists,548,124.9521052631579,13380012.141999984,80.33899060121166,1390,Very High Value,Low Return Risk,Strategic High Value
17634.0,2358.59,9,838,0.0,0.0,0.0,2358.59,0.0,0.0,37,9,2358.59,Champions,301,262.0655555555556,13382370.731999984,80.35315252706278,1391,Very High Value,No Returns,Strategic High Value
15073.0,2788.02,8,1410,-430.98,1.0,214.0,2357.04,0.125,0.154582822217918,10,8,2788.02,Champions,672,348.5025,13384727.771999983,80.36730514608861,1392,Very High Value,High Return Risk,High Value / High Return Risk
17894.0,2411.35,18,977,-55.72,2.0,44.0,2355.63,0.1111111111111111,0.0231073879776888,72,18,2411.35,Potential Loyalists,398,133.96388888888887,13387083.401999984,80.38144929890562,1393,Very High Value,Low Return Risk,Strategic High Value
17921.0,2394.36,10,991,-40.15,2.0,13.0,2354.21,0.2,0.0167685728127766,65,10,2394.36,Potential Loyalists,448,239.436,13389437.611999985,80.39558492546979,1394,Very High Value,Low Return Risk,Strategic High Value
14443.0,2386.4700000000003,5,1520,-34.89,3.0,11.0,2351.5800000000004,0.6,0.0146199197978604,54,5,2386.4700000000003,Champions,326,477.294,13391789.191999985,80.40970476045297,1395,Very High Value,Low Return Risk,Strategic High Value
16083.0,2351.42,4,1514,0.0,0.0,0.0,2351.42,0.0,0.0,101,4,2351.42,Potential Loyalists,288,587.855,13394140.611999985,80.4238236347316,1396,Very High Value,No Returns,Strategic High Value
12802.0,2416.42,7,1972,-66.0,2.0,18.0,2350.42,0.2857142857142857,0.0273131326507809,187,7,2416.42,Potential Loyalists,377,345.2028571428572,13396491.031999985,80.43793650460682,1397,Very High Value,Low Return Risk,Strategic High Value
13908.0,2369.55,4,1478,-22.5,1.0,8.0,2347.05,0.25,0.0094954738241438,80,4,2369.55,Potential Loyalists,197,592.3875,13398838.081999986,80.45202913964255,1398,Very High Value,Low Return Risk,Strategic High Value
16065.0,2359.27,8,1435,-17.0,2.0,2.0,2342.27,0.25,0.0072056186871362,366,8,2359.27,At Risk High Value,98,294.90875,13401180.351999983,80.46609307362992,1399,Very High Value,Low Return Risk,Strategic High Value
16085.0,2341.03,12,1382,-5.8,1.0,2.0,2335.23,0.0833333333333333,0.0024775419366689,24,12,2341.03,Champions,665,195.0858333333333,13403515.581999986,80.48011473661727,1400,Very High Value,Low Return Risk,Strategic High Value
16742.0,2799.87,14,2558,-464.9,1.0,190.0,2334.97,0.0714285714285714,0.1660434234446599,47,14,2799.87,Champions,677,199.9907142857143,13405850.551999986,80.49413483845971,1401,Very High Value,High Return Risk,High Value / High Return Risk
13118.0,2415.41,9,834,-81.31,3.0,23.0,2334.1,0.3333333333333333,0.0336630220128259,20,9,2415.41,Champions,420,268.37888888888887,13408184.651999986,80.5081497164712,1402,Very High Value,Low Return Risk,Strategic High Value
17434.0,2373.82,7,1693,-40.4,2.0,8.0,2333.42,0.2857142857142857,0.0170189820626669,3,7,2373.82,Champions,83,339.1171428571429,13410518.071999986,80.52216051148837,1403,Very High Value,Low Return Risk,Strategic High Value
16005.0,2365.49,10,1269,-32.45,1.0,11.0,2333.0400000000004,0.1,0.0137180880071359,13,10,2365.49,Champions,438,236.54900000000004,13412851.111999985,80.53616902483223,1404,Very High Value,Low Return Risk,Strategic High Value
13614.0,2332.74,6,821,0.0,0.0,0.0,2332.74,0.0,0.0,25,6,2332.74,Champions,527,388.79,13415183.851999983,80.55017573685505,1405,Very High Value,No Returns,Strategic High Value
16676.0,2361.9,6,927,-33.4,1.0,5.0,2328.5,0.1666666666666666,0.0141411575426563,34,6,2361.9,Champions,385,393.65,13417512.351999983,80.56415699020741,1406,Very High Value,Low Return Risk,Strategic High Value
15489.0,2419.61,8,1264,-92.25,4.0,39.0,2327.36,0.5,0.0381259789800835,23,8,2419.61,Champions,671,302.45125,13419839.711999984,80.57813139853988,1407,Very High Value,Low Return Risk,Strategic High Value
12733.0,2424.87,4,896,-98.05,2.0,11.0,2326.82,0.5,0.0404351573486413,235,4,2424.87,At Risk,455,606.2175,13422166.531999985,80.59210256449451,1408,Very High Value,Low Return Risk,Strategic High Value
17004.0,2324.36,4,1233,0.0,0.0,0.0,2324.36,0.0,0.0,47,4,2324.36,Champions,378,581.09,13424490.891999984,80.60605895961672,1409,Very High Value,No Returns,Strategic High Value
17284.0,2788.06,8,2069,-464.94,3.0,4.0,2323.12,0.375,0.1667611170491309,61,8,2788.06,Potential Loyalists,385,348.5075,13426814.011999983,80.62000790927868,1410,Very High Value,High Return Risk,High Value / High Return Risk
15100.0,2894.7,7,334,-575.1999999999999,7.0,56.0,2319.5,1.0,0.1987079835561543,334,7,2894.7,At Risk High Value,368,413.5285714285714,13429133.511999983,80.63393512300031,1411,Very High Value,High Return Risk,High Value / High Return Risk
12724.0,2317.52,7,1379,0.0,0.0,0.0,2317.52,0.0,0.0,6,7,2317.52,Champions,530,331.07428571428574,13431451.031999985,80.64785044800317,1412,Very High Value,No Returns,Strategic High Value
14295.0,2362.91,5,1029,-46.85,3.0,7.0,2316.06,0.6,0.019827246911647,41,5,2362.91,Champions,691,472.582,13433767.091999983,80.66175700657705,1413,Very High Value,Low Return Risk,Strategic High Value
14346.0,2315.75,5,1878,0.0,0.0,0.0,2315.75,0.0,0.0,121,5,2315.75,Potential Loyalists,377,463.15,13436082.841999983,80.67566170378586,1414,Very High Value,No Returns,Strategic High Value
16628.0,2318.1,7,1260,-5.01,1.0,3.0,2313.09,0.1428571428571428,0.002161252750097,30,7,2318.1,Champions,612,331.15714285714284,13438395.931999983,80.68955042928158,1415,Very High Value,Low Return Risk,Strategic High Value
17095.0,2572.25,7,1695,-259.66,5.0,15.0,2312.59,0.7142857142857143,0.1009466420449023,23,7,2572.25,Champions,702,367.4642857142857,13440708.521999983,80.7034361525756,1416,Very High Value,Moderate Return Risk,Strategic High Value
14502.0,2429.83,11,1480,-119.65,3.0,15.0,2310.18,0.2727272727272727,0.0492421280501105,20,11,2429.83,Champions,294,220.89363636363635,13443018.701999985,80.7173074052574,1417,Very High Value,Low Return Risk,Strategic High Value
17282.0,2308.54,5,2332,0.0,0.0,0.0,2308.54,0.0,0.0,131,5,2308.54,Potential Loyalists,418,461.708,13445327.241999982,80.73116881071758,1418,Very High Value,No Returns,Strategic High Value
12948.0,2317.43,9,1304,-11.25,1.0,3.0,2306.18,0.1111111111111111,0.0048545155624981,17,9,2317.43,Champions,721,257.4922222222222,13447633.421999982,80.74501604578572,1419,Very High Value,Low Return Risk,Strategic High Value
15946.0,2304.18,3,1614,0.0,0.0,0.0,2304.18,0.0,0.0,503,3,2304.18,At Risk,131,768.06,13449937.60199998,80.75885127204701,1420,Very High Value,No Returns,Strategic High Value
18095.0,2303.09,5,1623,0.0,0.0,0.0,2303.09,0.0,0.0,313,5,2303.09,At Risk High Value,287,460.61800000000005,13452240.69199998,80.77267995350859,1421,Very High Value,No Returns,Strategic High Value
12599.0,2296.72,13,2189,0.0,0.0,0.0,2296.72,0.0,0.0,30,13,2296.72,Champions,548,176.67076923076922,13454537.411999982,80.7864703869204,1422,Very High Value,No Returns,Strategic High Value
15549.0,2334.16,8,936,-37.5,1.0,10.0,2296.66,0.125,0.0160657367104225,78,8,2334.16,Potential Loyalists,620,291.77,13456834.071999982,80.80026046006803,1423,Very High Value,Low Return Risk,Strategic High Value
13704.0,2308.06,9,1531,-12.75,1.0,3.0,2295.31,0.1111111111111111,0.0055241198235747,6,9,2308.06,Champions,83,256.4511111111111,13459129.381999984,80.81404242727103,1424,Very High Value,Low Return Risk,Strategic High Value
14555.0,2304.03,6,842,-9.15,1.0,3.0,2294.88,0.1666666666666666,0.0039713024569992,58,6,2304.03,Champions,664,384.00500000000005,13461424.261999983,80.82782181258058,1425,Very High Value,Low Return Risk,Strategic High Value
16496.0,2330.77,6,1764,-37.3,1.0,20.0,2293.47,0.1666666666666666,0.0160032950484174,9,6,2330.77,Champions,501,388.4616666666666,13463717.731999984,80.8415927316813,1426,Very High Value,Low Return Risk,Strategic High Value
13055.0,2321.11,4,1821,-28.6,2.0,16.0,2292.51,0.5,0.0123216909151225,79,4,2321.11,Potential Loyalists,351,580.2775,13466010.241999984,80.85535788655474,1427,Very High Value,Low Return Risk,Strategic High Value
14938.0,2322.43,2,1369,-33.0,2.0,8.0,2289.43,1.0,0.0142092549613981,563,2,2322.43,Hibernating,0,1161.215,13468299.671999983,80.86910454786566,1428,Very High Value,Low Return Risk,Strategic High Value
17047.0,2289.23,6,1184,0.0,0.0,0.0,2289.23,0.0,0.0,86,6,2289.23,Potential Loyalists,646,381.53833333333336,13470588.901999984,80.88285000829592,1429,Very High Value,No Returns,Strategic High Value
17313.0,2328.84,1,1402,-40.71,1.0,20.0,2288.13,1.0,0.0174808058947802,32,1,2328.84,New / Promising,0,2328.84,13472877.031999985,80.8965888638824,1430,Very High Value,Low Return Risk,Strategic High Value
17018.0,2287.7,6,456,0.0,0.0,0.0,2287.7,0.0,0.0,41,6,2287.7,Champions,694,381.2833333333333,13475164.731999984,80.91032513757541,1431,Very High Value,No Returns,Strategic High Value
12684.0,2283.63,7,1985,0.0,0.0,0.0,2283.63,0.0,0.0,8,7,2283.63,Champions,206,326.23285714285714,13477448.361999985,80.92403697334653,1432,Very High Value,No Returns,Strategic High Value
14554.0,2279.49,4,1443,0.0,0.0,0.0,2279.49,0.0,0.0,11,4,2279.49,Loyal Customers,42,569.8725000000001,13479727.851999983,80.9377239508875,1433,Very High Value,No Returns,Strategic High Value
18051.0,2282.28,7,1661,-6.3,1.0,4.0,2275.98,0.1428571428571428,0.0027603974972396,635,7,2282.28,At Risk High Value,96,326.04,13482003.831999986,80.95138985297251,1434,Very High Value,Low Return Risk,Strategic High Value
13994.0,2274.14,6,932,0.0,0.0,0.0,2274.14,0.0,0.0,4,6,2274.14,Champions,145,379.0233333333333,13484277.971999986,80.96504470695521,1435,Very High Value,No Returns,Strategic High Value
13371.0,2297.66,2,1019,-26.2,2.0,3.0,2271.46,1.0,0.011402905564792,506,2,2297.66,Hibernating,127,1148.83,13486549.431999989,80.97868346913677,1436,Very High Value,Low Return Risk,Strategic High Value
15658.0,2423.4700000000003,8,691,-153.13,5.0,29.0,2270.34,0.625,0.0631862577213664,191,8,2423.4700000000003,At Risk High Value,546,302.93375000000003,13488819.771999989,80.9923155063865,1437,Very High Value,Moderate Return Risk,Strategic High Value
14901.0,2281.4,12,1048,-12.6,1.0,4.0,2268.8,0.0833333333333333,0.0055229245200315,12,12,2281.4,Champions,487,190.11666666666667,13491088.571999988,81.00593829685498,1438,Very High Value,Low Return Risk,Strategic High Value
13748.0,2268.35,9,1108,0.0,0.0,0.0,2268.35,0.0,0.0,96,9,2268.35,Potential Loyalists,643,252.0388888888889,13493356.921999987,81.01955838534191,1439,Very High Value,No Returns,Strategic High Value
13280.0,2293.33,7,1489,-25.5,1.0,2.0,2267.83,0.1428571428571428,0.0111192022081427,123,7,2293.33,Potential Loyalists,522,327.61857142857144,13495624.751999987,81.03317535153906,1440,Very High Value,Low Return Risk,Strategic High Value
15015.0,2354.97,13,1584,-89.2,7.0,30.0,2265.77,0.5384615384615384,0.0378773402633579,502,13,2354.97,At Risk High Value,224,181.15153846153845,13497890.521999989,81.04677994866518,1441,Very High Value,Low Return Risk,Strategic High Value
16163.0,2849.58,6,768,-585.95,8.0,127.0,2263.63,1.3333333333333333,0.2056267941240463,233,6,2849.58,At Risk High Value,505,474.93,13500154.151999988,81.060371696368,1442,Very High Value,High Return Risk,High Value / High Return Risk
16531.0,2298.33,11,1863,-34.75,1.0,5.0,2263.58,0.0909090909090909,0.0151196738501433,23,11,2298.33,Champions,419,208.9390909090909,13502417.731999988,81.07396314385063,1443,Very High Value,Low Return Risk,Strategic High Value
15734.0,2263.3,4,516,0.0,0.0,0.0,2263.3,0.0,0.0,115,4,2263.3,Potential Loyalists,433,565.825,13504681.031999988,81.08755291010033,1444,Very High Value,No Returns,Strategic High Value
13059.0,2291.77,10,860,-30.55,2.0,5.0,2261.22,0.2,0.0133303080152022,250,10,2291.77,At Risk High Value,369,229.177,13506942.25199999,81.1011301871909,1445,Very High Value,Low Return Risk,Strategic High Value
13655.0,2280.51,6,1225,-21.21,2.0,13.0,2259.3,0.3333333333333333,0.0093005511924964,115,6,2280.51,Potential Loyalists,477,380.085,13509201.55199999,81.11469593582694,1446,Very High Value,Low Return Risk,Strategic High Value
17193.0,2310.04,9,1668,-55.44,3.0,52.0,2254.6,0.3333333333333333,0.0239995844227805,36,9,2310.04,Champions,702,256.6711111111111,13511456.15199999,81.1282334637669,1447,Very High Value,Low Return Risk,Strategic High Value
17414.0,2249.52,6,6256,0.0,0.0,0.0,2249.52,0.0,0.0,44,6,2249.52,Champions,693,374.92,13513705.67199999,81.14174048933752,1448,Very High Value,No Returns,Strategic High Value
14432.0,2248.5,6,2013,0.0,0.0,0.0,2248.5,0.0,0.0,10,6,2248.5,Champions,80,374.75,13515954.17199999,81.15524139041666,1449,Very High Value,No Returns,Strategic High Value
12868.0,2247.06,8,1282,0.0,0.0,0.0,2247.06,0.0,0.0,186,8,2247.06,Potential Loyalists,207,280.8825,13518201.23199999,81.16873364515489,1450,Very High Value,No Returns,Strategic High Value
16174.0,2246.75,7,1431,0.0,0.0,0.0,2246.75,0.0,0.0,127,7,2246.75,Potential Loyalists,477,320.9642857142857,13520447.98199999,81.18222403852805,1451,Very High Value,No Returns,Strategic High Value
15865.0,2241.42,5,1141,0.0,0.0,0.0,2241.42,0.0,0.0,41,5,2241.42,Champions,663,448.284,13522689.40199999,81.19568242843101,1452,Very High Value,No Returns,Strategic High Value
15629.0,2240.9,4,1518,0.0,0.0,0.0,2240.9,0.0,0.0,451,4,2240.9,At Risk,82,560.225,13524930.30199999,81.2091376960442,1453,Very High Value,No Returns,Strategic High Value
