CustomerID,Recency,Frequency,Monetary,TotalUnits,FirstPurchase,LastPurchase,CustomerLifetimeDays,AverageOrderValue,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
13141.0,85,17,7656.08,5159,2009-12-09 13:34:00,2011-09-16 09:54:00,646,450.35764705882355,3,5,5,355,13,Potential Loyalists
13142.0,20,1,307.09000000000003,258,2011-11-20 16:07:00,2011-11-20 16:07:00,0,307.09000000000003,5,1,2,512,8,New / Promising
13143.0,585,1,405.1,198,2010-05-04 12:22:00,2010-05-04 12:22:00,0,405.1,1,1,2,112,4,Hibernating
13144.0,333,2,135.35,29,2010-10-04 14:14:00,2011-01-11 11:15:00,99,67.675,2,2,1,221,5,Hibernating
13145.0,40,7,1423.52,266,2010-04-19 11:11:00,2011-10-31 12:45:00,560,203.35999999999999,4,4,4,444,12,Champions
13146.0,27,1,228.91,154,2011-11-13 15:29:00,2011-11-13 15:29:00,0,228.91,4,1,1,411,6,New / Promising
13147.0,11,4,712.8,144,2011-09-01 12:28:00,2011-11-29 13:59:00,89,178.2,5,3,3,533,11,Loyal Customers
13148.0,30,26,8497.82,4487,2009-12-07 15:26:00,2011-11-10 15:23:00,703,326.83923076923077,4,5,5,455,14,Champions
13149.0,15,4,1676.06,1280,2011-02-23 13:57:00,2011-11-25 13:09:00,275,419.015,5,3,4,534,12,Loyal Customers
13150.0,485,3,449.96999999999997,171,2010-03-19 09:03:00,2010-08-12 12:59:00,146,149.98999999999998,1,3,2,132,6,At Risk
13151.0,296,3,2465.21,813,2010-03-22 10:26:00,2011-02-17 12:29:00,332,821.7366666666667,2,3,4,234,9,At Risk
13152.0,418,7,2146.38,977,2010-01-14 10:01:00,2010-10-18 13:44:00,277,306.6257142857143,1,4,4,144,9,At Risk High Value
13153.0,6,1,486.22,418,2011-12-04 12:14:00,2011-12-04 12:14:00,0,486.22,5,1,2,512,8,New / Promising
13154.0,400,3,1624.84,976,2009-12-04 08:46:00,2010-11-05 16:00:00,336,541.6133333333333,2,3,4,234,9,At Risk
13155.0,34,6,1750.18,909,2010-08-05 09:30:00,2011-11-06 15:41:00,458,291.69666666666666,4,4,4,444,12,Champions
13156.0,386,3,1586.54,914,2010-02-01 13:45:00,2010-11-19 13:09:00,291,528.8466666666667,2,3,4,234,9,At Risk
13157.0,50,9,5687.36,4762,2010-03-08 11:59:00,2011-10-21 13:50:00,592,631.9288888888889,4,5,5,455,14,Champions
13158.0,95,5,1508.18,992,2010-11-16 17:12:00,2011-09-06 11:58:00,294,301.636,3,4,4,344,11,Potential Loyalists
13159.0,9,4,1429.35,1058,2011-08-16 11:44:00,2011-12-01 11:20:00,107,357.3375,5,3,4,534,12,Loyal Customers
13160.0,23,1,91.8,56,2011-11-17 13:07:00,2011-11-17 13:07:00,0,91.8,4,1,1,411,6,New / Promising
13161.0,314,2,472.13,105,2010-07-27 12:44:00,2011-01-30 14:03:00,187,236.065,2,2,2,222,6,Hibernating
13162.0,123,16,9275.49,5755,2009-12-04 13:59:00,2011-08-09 15:59:00,613,579.718125,3,5,5,355,13,Potential Loyalists
13163.0,611,1,17.65,3,2010-04-08 16:21:00,2010-04-08 16:21:00,0,17.65,1,1,1,111,3,Hibernating
13164.0,570,2,372.2,120,2010-02-10 11:52:00,2010-05-19 13:52:00,98,186.1,1,2,2,122,5,Hibernating
13165.0,47,3,1451.1599999999999,1736,2010-10-22 17:04:00,2011-10-24 15:05:00,367,483.71999999999997,4,3,4,434,11,Loyal Customers
13166.0,284,2,875.93,522,2010-10-21 14:29:00,2011-03-01 15:16:00,131,437.965,2,2,3,223,7,Hibernating
13167.0,19,5,1125.15,1007,2010-11-14 12:58:00,2011-11-21 12:24:00,372,225.03000000000003,5,4,3,543,12,Loyal Customers
13168.0,37,5,1840.73,898,2010-06-15 15:00:00,2011-11-03 12:56:00,506,368.146,4,4,4,444,12,Champions
13169.0,64,3,840.08,296,2010-05-26 15:58:00,2011-10-07 12:11:00,499,280.0266666666667,3,3,3,333,9,Potential Loyalists
13170.0,27,1,108.81,141,2011-11-13 12:19:00,2011-11-13 12:19:00,0,108.81,4,1,1,411,6,New / Promising
13171.0,22,3,468.41,229,2011-02-13 14:16:00,2011-11-18 10:27:00,278,156.13666666666668,4,3,2,432,9,Loyal Customers
13172.0,401,1,69.6,48,2010-11-04 15:10:00,2010-11-04 15:10:00,0,69.6,2,1,1,211,4,Hibernating
13173.0,5,11,2565.76,1595,2009-12-10 12:52:00,2011-12-05 15:51:00,725,233.25090909090912,5,5,4,554,14,Champions
13174.0,17,12,9364.42,4468,2009-12-04 15:40:00,2011-11-23 14:35:00,719,780.3683333333333,5,5,5,555,15,Champions
13175.0,583,2,831.45,423,2009-12-04 12:11:00,2010-05-06 13:13:00,153,415.725,1,2,3,123,6,Hibernating
13176.0,47,1,481.49,448,2011-10-24 15:43:00,2011-10-24 15:43:00,0,481.49,4,1,2,412,7,New / Promising
13177.0,65,2,512.2,180,2010-10-05 10:35:00,2011-10-06 09:56:00,366,256.1,3,2,2,322,7,Needs Attention
13178.0,27,21,14059.19,8778,2009-12-16 14:00:00,2011-11-13 16:14:00,697,669.4852380952382,4,5,5,455,14,Champions
13179.0,619,1,572.3100000000001,368,2010-03-31 11:40:00,2010-03-31 11:40:00,0,572.3100000000001,1,1,2,112,4,Hibernating
13180.0,608,1,86.10000000000001,42,2010-04-11 13:37:00,2010-04-11 13:37:00,0,86.10000000000001,1,1,1,111,3,Hibernating
13181.0,382,1,359.69,171,2010-11-23 15:05:00,2010-11-23 15:05:00,0,359.69,2,1,2,212,5,Hibernating
13182.0,46,1,121.18,201,2011-10-25 13:46:00,2011-10-25 13:46:00,0,121.18,4,1,1,411,6,New / Promising
13183.0,8,15,7036.18,4027,2010-03-14 12:32:00,2011-12-02 10:30:00,628,469.07866666666666,5,5,5,555,15,Champions
13184.0,15,10,1668.95,1662,2011-02-22 17:25:00,2011-11-25 12:02:00,276,166.895,5,5,4,554,14,Champions
13185.0,268,1,71.4,12,2011-03-17 11:56:00,2011-03-17 11:56:00,0,71.4,2,1,1,211,4,Hibernating
13186.0,40,3,1575.89,820,2011-08-03 09:09:00,2011-10-31 11:40:00,89,525.2966666666667,4,3,4,434,11,Loyal Customers
13187.0,338,4,341.36,296,2010-03-25 17:18:00,2011-01-06 18:57:00,287,85.34,2,3,2,232,7,At Risk
13188.0,12,1,114.6,25,2011-11-28 15:28:00,2011-11-28 15:28:00,0,114.6,5,1,1,511,7,New / Promising
13189.0,19,2,260.68,842,2011-08-16 13:12:00,2011-11-21 10:39:00,97,130.34,5,2,1,521,8,New / Promising
13190.0,545,3,570.66,308,2009-12-07 12:13:00,2010-06-13 15:47:00,188,190.22,1,3,2,132,6,At Risk
13191.0,659,1,164.69,115,2010-02-19 17:02:00,2010-02-19 17:02:00,0,164.69,1,1,1,111,3,Hibernating
13192.0,96,6,2558.58,1629,2010-01-22 08:37:00,2011-09-05 14:13:00,591,426.43,3,4,4,344,11,Potential Loyalists
13193.0,62,1,112.08,46,2011-10-09 14:30:00,2011-10-09 14:30:00,0,112.08,3,1,1,311,5,Needs Attention
13194.0,136,2,472.78,326,2010-10-14 11:54:00,2011-07-27 09:01:00,286,236.39,3,2,2,322,7,Needs Attention
13195.0,415,1,136.73,70,2010-10-21 13:07:00,2010-10-21 13:07:00,0,136.73,1,1,1,111,3,Hibernating
13196.0,12,7,3068.84,2006,2010-04-01 12:54:00,2011-11-28 13:54:00,606,438.4057142857143,5,4,5,545,14,Champions
13197.0,610,1,373.01000000000005,204,2010-04-09 09:14:00,2010-04-09 09:14:00,0,373.01000000000005,1,1,2,112,4,Hibernating
13198.0,11,8,4974.2300000000005,3449,2010-10-01 13:27:00,2011-11-29 15:17:00,424,621.7787500000001,5,4,5,545,14,Champions
13199.0,4,67,16432.89,12019,2009-12-05 10:11:00,2011-12-06 12:30:00,731,245.26701492537313,5,5,5,555,15,Champions
13200.0,20,4,870.09,516,2011-08-05 14:50:00,2011-11-20 15:35:00,107,217.5225,5,3,3,533,11,Loyal Customers
13201.0,503,4,1233.06,1036,2010-03-07 11:01:00,2010-07-25 14:30:00,140,308.265,1,3,3,133,7,At Risk
13202.0,395,7,1580.3,572,2009-12-09 10:48:00,2010-11-10 16:24:00,336,225.75714285714284,2,4,4,244,10,At Risk High Value
13203.0,10,10,2648.25,2413,2009-12-17 14:15:00,2011-11-30 10:45:00,713,264.825,5,5,4,554,14,Champions
13204.0,732,1,966.6600000000001,428,2009-12-08 14:56:00,2009-12-08 14:56:00,0,966.6600000000001,1,1,3,113,5,Hibernating
13205.0,444,1,2803.2,256,2010-09-22 16:26:00,2010-09-22 16:26:00,0,2803.2,1,1,4,114,6,Hibernating
13206.0,401,13,8308.19,7086,2009-12-07 13:48:00,2010-11-04 16:50:00,332,639.0915384615384,2,5,5,255,12,At Risk High Value
13207.0,16,4,535.86,178,2010-04-06 16:37:00,2011-11-24 14:52:00,597,133.965,5,3,2,532,10,Loyal Customers
13208.0,59,9,1976.3,1343,2009-12-03 13:25:00,2011-10-12 09:54:00,678,219.58888888888887,4,5,4,454,13,Champions
13209.0,31,13,8509.51,5781,2010-01-24 14:30:00,2011-11-09 13:54:00,654,654.5776923076924,4,5,5,455,14,Champions
13210.0,94,1,353.48,316,2011-09-07 08:18:00,2011-09-07 08:18:00,0,353.48,3,1,2,312,6,Needs Attention
13211.0,11,10,2618.77,1845,2009-12-06 15:24:00,2011-11-29 14:43:00,723,261.877,5,5,4,554,14,Champions
13212.0,20,3,786.83,309,2011-10-09 14:48:00,2011-11-20 12:40:00,42,262.2766666666667,5,3,3,533,11,Loyal Customers
13213.0,57,11,3851.52,2962,2010-05-20 14:50:00,2011-10-14 11:42:00,512,350.1381818181818,4,5,5,455,14,Champions
13214.0,418,7,3264.23,2966,2010-03-03 14:10:00,2010-10-18 10:00:00,229,466.31857142857143,1,4,5,145,10,At Risk High Value
13215.0,403,1,81.6,96,2010-11-02 18:26:00,2010-11-02 18:26:00,0,81.6,2,1,1,211,4,Hibernating
13216.0,268,1,333.74,297,2011-03-17 12:18:00,2011-03-17 12:18:00,0,333.74,2,1,2,212,5,Hibernating
13217.0,123,4,666.48,512,2010-02-22 12:49:00,2011-08-09 15:32:00,533,166.62,3,3,3,333,9,Potential Loyalists
13218.0,128,1,62.64,88,2011-08-04 16:59:00,2011-08-04 16:59:00,0,62.64,3,1,1,311,5,Needs Attention
13219.0,619,1,76.23,11,2010-03-31 14:18:00,2010-03-31 14:18:00,0,76.23,1,1,1,111,3,Hibernating
13220.0,79,5,1336.0900000000001,396,2010-05-13 10:35:00,2011-09-22 13:38:00,497,267.218,3,4,4,344,11,Potential Loyalists
13221.0,241,2,847.41,244,2010-12-15 13:24:00,2011-04-13 16:58:00,119,423.705,2,2,3,223,7,Hibernating
13222.0,578,1,88.5,30,2010-05-11 13:54:00,2010-05-11 13:54:00,0,88.5,1,1,1,111,3,Hibernating
13223.0,201,6,969.12,568,2010-02-12 13:27:00,2011-05-23 13:03:00,465,161.52,2,4,3,243,9,At Risk
13224.0,61,2,2155.95,1518,2011-07-11 14:10:00,2011-10-10 14:55:00,91,1077.975,3,2,4,324,9,Needs Attention
13225.0,4,16,16260.07,7401,2009-12-17 09:09:00,2011-12-06 13:29:00,719,1016.254375,5,5,5,555,15,Champions
13226.0,274,2,312.46,179,2010-11-11 13:46:00,2011-03-11 14:35:00,120,156.23,2,2,2,222,6,Hibernating
13227.0,202,1,257.7,99,2011-05-22 11:47:00,2011-05-22 11:47:00,0,257.7,2,1,1,211,4,Hibernating
13228.0,82,1,358.0,200,2011-09-19 14:28:00,2011-09-19 14:28:00,0,358.0,3,1,2,312,6,Needs Attention
13229.0,226,1,160.95,63,2011-04-28 12:07:00,2011-04-28 12:07:00,0,160.95,2,1,1,211,4,Hibernating
13230.0,5,30,6213.46,3553,2010-03-18 20:02:00,2011-12-05 16:03:00,627,207.11533333333333,5,5,5,555,15,Champions
13232.0,13,7,1328.35,773,2011-04-10 13:48:00,2011-11-27 10:39:00,231,189.7642857142857,5,4,4,544,13,Champions
13233.0,75,4,1176.46,1604,2010-01-14 14:10:00,2011-09-26 13:25:00,620,294.115,3,3,3,333,9,Potential Loyalists
13234.0,673,2,346.5,159,2009-12-07 12:32:00,2010-02-05 11:41:00,60,173.25,1,2,2,122,5,Hibernating
13235.0,213,1,1031.07,441,2011-05-11 17:13:00,2011-05-11 17:13:00,0,1031.07,2,1,3,213,6,Hibernating
13236.0,25,2,744.85,416,2011-08-25 08:58:00,2011-11-15 12:50:00,82,372.425,4,2,3,423,9,New / Promising
13237.0,388,1,643.0,128,2010-11-17 10:07:00,2010-11-17 10:07:00,0,643.0,2,1,3,213,6,Hibernating
13238.0,18,6,1006.63,442,2010-04-28 15:02:00,2011-11-22 15:37:00,573,167.77166666666668,5,4,3,543,12,Loyal Customers
13239.0,262,5,1594.69,1151,2010-07-25 13:34:00,2011-03-23 10:25:00,241,318.938,2,4,4,244,10,At Risk High Value
13240.0,97,8,1699.8600000000001,840,2010-02-25 13:17:00,2011-09-04 14:08:00,556,212.48250000000002,3,4,4,344,11,Potential Loyalists
13241.0,412,1,112.53,46,2010-10-24 11:17:00,2010-10-24 11:17:00,0,112.53,1,1,1,111,3,Hibernating
13242.0,113,7,699.4,350,2010-02-09 13:12:00,2011-08-19 12:53:00,556,99.91428571428571,3,4,3,343,10,Potential Loyalists
13243.0,204,5,1220.38,554,2010-03-18 13:10:00,2011-05-20 13:14:00,428,244.07600000000002,2,4,3,243,9,At Risk
13244.0,93,1,121.74000000000001,38,2011-09-08 11:46:00,2011-09-08 11:46:00,0,121.74000000000001,3,1,1,311,5,Needs Attention
13245.0,51,2,989.22,371,2010-10-03 14:03:00,2011-10-20 11:40:00,382,494.61,4,2,3,423,9,New / Promising
13246.0,19,11,3351.75,2796,2010-07-02 13:36:00,2011-11-21 16:50:00,507,304.70454545454544,5,5,5,555,15,Champions
13247.0,18,4,501.12,328,2011-09-18 11:31:00,2011-11-22 10:59:00,65,125.28,5,3,2,532,10,Loyal Customers
13248.0,125,2,465.68,305,2011-06-03 13:05:00,2011-08-07 12:40:00,65,232.84,3,2,2,322,7,Needs Attention
13249.0,93,9,1608.9299999999998,1246,2010-01-24 12:11:00,2011-09-08 13:26:00,592,178.76999999999998,3,5,4,354,12,Potential Loyalists
13250.0,461,2,253.09,107,2010-07-25 14:01:00,2010-09-05 11:33:00,42,126.545,1,2,1,121,4,Hibernating
13251.0,403,1,252.68,215,2010-11-02 13:20:00,2010-11-02 13:20:00,0,252.68,2,1,1,211,4,Hibernating
13252.0,395,2,399.3,134,2010-03-24 10:30:00,2010-11-10 16:00:00,231,199.65,2,2,2,222,6,Hibernating
13253.0,157,4,2951.11,3015,2010-01-05 12:13:00,2011-07-06 10:09:00,547,737.7775,3,3,4,334,10,Potential Loyalists
13254.0,377,1,51.41,43,2010-11-28 15:42:00,2010-11-28 15:42:00,0,51.41,2,1,1,211,4,Hibernating
13255.0,10,3,904.46,517,2010-07-15 13:20:00,2011-11-30 13:14:00,503,301.4866666666667,5,3,3,533,11,Loyal Customers
13257.0,437,1,149.75,33,2010-09-29 14:58:00,2010-09-29 14:58:00,0,149.75,1,1,1,111,3,Hibernating
13258.0,12,5,1009.43,446,2010-11-04 12:45:00,2011-11-28 09:31:00,389,201.886,5,4,3,543,12,Loyal Customers
13259.0,62,9,1402.54,503,2010-01-10 10:26:00,2011-10-09 10:48:00,637,155.83777777777777,3,5,4,354,12,Potential Loyalists
13260.0,62,1,557.62,142,2011-10-09 13:21:00,2011-10-09 13:21:00,0,557.62,3,1,2,312,6,Needs Attention
13261.0,269,2,944.1,210,2011-02-27 10:41:00,2011-03-16 12:22:00,17,472.05,2,2,3,223,7,Hibernating
13262.0,264,3,573.45,247,2010-04-18 12:14:00,2011-03-21 15:06:00,337,191.15,2,3,2,232,7,At Risk
13263.0,2,39,8676.2,5372,2010-10-22 17:07:00,2011-12-08 13:59:00,412,222.4666666666667,5,5,5,555,15,Champions
13264.0,443,1,722.5600000000001,375,2010-09-23 12:42:00,2010-09-23 12:42:00,0,722.5600000000001,1,1,3,113,5,Hibernating
13265.0,54,5,2092.66,1740,2011-03-11 09:54:00,2011-10-17 15:02:00,220,418.532,4,4,4,444,12,Champions
13266.0,12,19,6135.04,6837,2009-12-17 10:52:00,2011-11-28 14:39:00,711,322.89684210526315,5,5,5,555,15,Champions
13267.0,3,36,9758.26,4104,2009-12-07 16:56:00,2011-12-07 11:12:00,730,271.0627777777778,5,5,5,555,15,Champions
13268.0,18,11,3174.75,3624,2011-03-17 13:20:00,2011-11-22 11:51:00,250,288.6136363636364,5,5,5,555,15,Champions
13269.0,2,28,8888.75,6563,2009-12-02 11:47:00,2011-12-08 14:53:00,736,317.45535714285717,5,5,5,555,15,Champions
13270.0,367,1,1180.0,400,2010-12-08 14:53:00,2010-12-08 14:53:00,0,1180.0,2,1,3,213,6,Hibernating
13271.0,38,1,211.49,240,2011-11-02 14:31:00,2011-11-02 14:31:00,0,211.49,4,1,1,411,6,New / Promising
13272.0,32,2,276.56,96,2011-09-11 12:06:00,2011-11-08 14:00:00,58,138.28,4,2,1,421,7,New / Promising
13273.0,114,1,138.98,153,2011-08-18 14:02:00,2011-08-18 14:02:00,0,138.98,3,1,1,311,5,Needs Attention
13274.0,410,1,360.85,199,2010-10-26 13:48:00,2010-10-26 13:48:00,0,360.85,2,1,2,212,5,Hibernating
13275.0,384,2,238.86,138,2010-03-17 14:05:00,2010-11-21 12:09:00,249,119.43,2,2,1,221,5,Hibernating
13276.0,64,5,1891.91,840,2010-03-07 14:05:00,2011-10-07 12:44:00,579,378.382,3,4,4,344,11,Potential Loyalists
13277.0,16,7,523.3,382,2010-06-18 08:45:00,2011-11-24 09:21:00,524,74.75714285714285,5,4,2,542,11,Loyal Customers
13278.0,41,4,1435.85,1358,2010-04-08 11:59:00,2011-10-30 11:49:00,570,358.9625,4,3,4,434,11,Loyal Customers
13279.0,79,1,137.75,73,2011-09-22 17:24:00,2011-09-22 17:24:00,0,137.75,3,1,1,311,5,Needs Attention
13280.0,123,7,2293.33,1489,2010-03-05 09:07:00,2011-08-09 13:14:00,522,327.61857142857144,3,4,4,344,11,Potential Loyalists
13281.0,440,1,350.85,201,2010-09-26 16:03:00,2010-09-26 16:03:00,0,350.85,1,1,2,112,4,Hibernating
13282.0,19,4,1313.19,410,2010-10-29 14:11:00,2011-11-21 15:33:00,388,328.2975,5,3,4,534,12,Loyal Customers
13283.0,60,4,373.36,204,2010-03-09 14:36:00,2011-10-11 09:50:00,581,93.34,3,3,2,332,8,Potential Loyalists
13284.0,331,1,201.19,91,2011-01-13 09:23:00,2011-01-13 09:23:00,0,201.19,2,1,1,211,4,Hibernating
13285.0,24,6,3364.59,2457,2010-03-25 14:26:00,2011-11-16 13:19:00,601,560.765,4,4,5,445,13,Champions
13286.0,601,1,734.91,274,2010-04-18 15:35:00,2010-04-18 15:35:00,0,734.91,1,1,3,113,5,Hibernating
13287.0,604,3,781.59,429,2010-01-04 10:43:00,2010-04-15 15:26:00,101,260.53000000000003,1,3,3,133,7,At Risk
13288.0,444,5,927.61,379,2010-02-11 14:59:00,2010-09-22 16:32:00,223,185.522,1,4,3,143,8,At Risk
13289.0,724,1,307.95,119,2009-12-16 11:53:00,2009-12-16 11:53:00,0,307.95,1,1,2,112,4,Hibernating
13290.0,439,1,208.63,1,2010-09-27 16:29:00,2010-09-27 16:29:00,0,208.63,1,1,1,111,3,Hibernating
13291.0,156,11,3270.79,1600,2010-02-11 18:36:00,2011-07-07 10:36:00,511,297.3445454545454,3,5,5,355,13,Potential Loyalists
13292.0,39,5,994.51,530,2010-07-01 14:36:00,2011-11-01 10:04:00,488,198.902,4,4,3,443,11,Loyal Customers
13293.0,393,6,1192.94,555,2010-02-09 12:05:00,2010-11-12 13:28:00,276,198.82333333333335,2,4,3,243,9,At Risk
13294.0,190,3,1689.53,996,2010-03-03 12:54:00,2011-06-03 08:54:00,457,563.1766666666666,3,3,4,334,10,Potential Loyalists
13295.0,360,4,1101.97,733,2010-05-12 09:13:00,2010-12-15 11:21:00,217,275.4925,2,3,3,233,8,At Risk
13296.0,138,6,792.51,653,2010-05-11 14:29:00,2011-07-25 13:46:00,440,132.085,3,4,3,343,10,Potential Loyalists
13297.0,8,7,4368.62,2694,2010-06-15 12:35:00,2011-12-02 09:32:00,535,624.0885714285714,5,4,5,545,14,Champions
13298.0,2,1,360.0,96,2011-12-08 13:11:00,2011-12-08 13:11:00,0,360.0,5,1,2,512,8,New / Promising
13299.0,269,3,1218.7,416,2010-06-29 11:30:00,2011-03-16 12:55:00,260,406.23333333333335,2,3,3,233,8,At Risk
13300.0,170,3,1285.51,455,2010-05-14 15:56:00,2011-06-23 13:09:00,405,428.50333333333333,3,3,4,334,10,Potential Loyalists
13301.0,104,4,618.09,345,2011-02-20 13:13:00,2011-08-28 11:25:00,189,154.5225,3,3,3,333,9,Potential Loyalists
13302.0,156,2,159.2,12,2010-07-01 12:32:00,2011-07-07 17:56:00,371,79.6,3,2,1,321,6,Needs Attention
13303.0,401,1,61.72,26,2010-11-04 14:55:00,2010-11-04 14:55:00,0,61.72,2,1,1,211,4,Hibernating
13304.0,352,4,1217.99,716,2010-02-08 12:42:00,2010-12-23 14:35:00,318,304.4975,2,3,3,233,8,At Risk
13305.0,5,16,3752.61,2360,2010-03-10 14:49:00,2011-12-05 15:15:00,635,234.538125,5,5,5,555,15,Champions
13306.0,431,1,53.65,74,2010-10-05 14:55:00,2010-10-05 14:55:00,0,53.65,1,1,1,111,3,Hibernating
13307.0,121,3,273.34,140,2010-04-26 13:28:00,2011-08-11 17:14:00,472,91.11333333333333,3,3,1,331,7,Potential Loyalists
13308.0,23,4,1670.3700000000001,1073,2010-04-22 09:22:00,2011-11-17 09:31:00,574,417.59250000000003,4,3,4,434,11,Loyal Customers
13309.0,8,6,1706.3700000000001,1914,2010-11-12 12:10:00,2011-12-02 16:34:00,385,284.39500000000004,5,4,4,544,13,Champions
13310.0,29,5,1541.2,816,2010-11-02 17:03:00,2011-11-11 17:23:00,374,308.24,4,4,4,444,12,Champions
13311.0,5,2,598.57,305,2011-07-12 14:26:00,2011-12-05 12:55:00,146,299.285,5,2,2,522,9,New / Promising
13312.0,452,1,124.75,41,2010-09-14 14:36:00,2010-09-14 14:36:00,0,124.75,1,1,1,111,3,Hibernating
13313.0,23,12,3445.32,2308,2009-12-02 16:18:00,2011-11-17 16:48:00,715,287.11,4,5,5,455,14,Champions
13314.0,2,3,775.94,560,2011-09-27 10:20:00,2011-12-08 12:29:00,72,258.6466666666667,5,3,3,533,11,Loyal Customers
13315.0,690,1,310.26000000000005,232,2010-01-19 15:34:00,2010-01-19 15:34:00,0,310.26000000000005,1,1,2,112,4,Hibernating
13316.0,38,10,12940.82,19931,2010-03-10 10:01:00,2011-11-02 13:40:00,602,1294.0819999999999,4,5,5,455,14,Champions
13317.0,67,19,6486.091,3149,2009-12-13 11:11:00,2011-10-04 13:35:00,660,341.3732105263158,3,5,5,355,13,Potential Loyalists
13318.0,2,3,640.76,304,2011-11-02 13:26:00,2011-12-08 18:51:00,36,213.58666666666667,5,3,3,533,11,Loyal Customers
13319.0,6,58,22082.5,9270,2009-12-06 14:46:00,2011-12-04 13:34:00,728,380.73275862068965,5,5,5,555,15,Champions
13320.0,79,6,2211.6,1509,2010-08-18 10:29:00,2011-09-22 18:07:00,400,368.59999999999997,3,4,4,344,11,Potential Loyalists
13321.0,73,2,567.36,372,2011-09-14 15:18:00,2011-09-28 15:24:00,14,283.68,3,2,2,322,7,Needs Attention
13322.0,18,1,199.48000000000002,117,2011-11-22 14:21:00,2011-11-22 14:21:00,0,199.48000000000002,5,1,1,511,7,New / Promising
13323.0,4,5,787.85,175,2011-09-16 13:23:00,2011-12-06 17:12:00,81,157.57,5,4,3,543,12,Loyal Customers
13324.0,37,18,10513.47,8448,2010-05-25 10:23:00,2011-11-03 16:28:00,527,584.0816666666666,4,5,5,455,14,Champions
13325.0,82,1,675.3,240,2011-09-19 10:36:00,2011-09-19 10:36:00,0,675.3,3,1,3,313,7,Needs Attention
13326.0,433,1,281.76,140,2010-10-03 16:00:00,2010-10-03 16:00:00,0,281.76,1,1,1,111,3,Hibernating
13327.0,39,20,9879.48,4479,2009-12-18 15:35:00,2011-11-01 10:21:00,683,493.974,4,5,5,455,14,Champions
13328.0,317,1,1308.48,680,2011-01-27 15:22:00,2011-01-27 15:22:00,0,1308.48,2,1,4,214,7,Hibernating
13329.0,32,8,5112.97,3486,2009-12-04 15:41:00,2011-11-08 10:29:00,704,639.12125,4,4,5,445,13,Champions
13330.0,93,6,2796.1,1951,2010-02-23 10:12:00,2011-09-08 12:27:00,562,466.01666666666665,3,4,4,344,11,Potential Loyalists
13331.0,402,1,262.4,54,2010-11-03 08:04:00,2010-11-03 08:04:00,0,262.4,2,1,1,211,4,Hibernating
13332.0,15,1,350.90000000000003,179,2011-11-25 13:30:00,2011-11-25 13:30:00,0,350.90000000000003,5,1,2,512,8,New / Promising
13333.0,412,3,1015.74,685,2010-02-19 09:26:00,2010-10-24 13:24:00,247,338.58,1,3,3,133,7,At Risk
13334.0,83,5,6201.8,3198,2010-02-25 12:21:00,2011-09-18 15:21:00,570,1240.3600000000001,3,4,5,345,12,Potential Loyalists
13336.0,78,1,795.12,559,2011-09-23 14:05:00,2011-09-23 14:05:00,0,795.12,3,1,3,313,7,Needs Attention
13337.0,547,1,1575.26,980,2010-06-11 13:27:00,2010-06-11 13:27:00,0,1575.26,1,1,4,114,6,Hibernating
13338.0,158,4,2445.62,1151,2010-01-05 12:25:00,2011-07-05 09:06:00,546,611.405,3,3,4,334,10,Potential Loyalists
13339.0,201,1,860.12,326,2011-05-23 08:31:00,2011-05-23 08:31:00,0,860.12,2,1,3,213,6,Hibernating
13340.0,46,12,22100.56,9636,2010-02-22 14:54:00,2011-10-25 13:15:00,610,1841.7133333333334,4,5,5,455,14,Champions
13341.0,261,1,775.85,301,2011-03-24 09:50:00,2011-03-24 09:50:00,0,775.85,2,1,3,213,6,Hibernating
13343.0,178,1,353.43,135,2011-06-15 12:24:00,2011-06-15 12:24:00,0,353.43,3,1,2,312,6,Needs Attention
13344.0,68,3,2511.69,952,2011-03-07 10:28:00,2011-10-03 09:45:00,210,837.23,3,3,4,334,10,Potential Loyalists
13345.0,288,1,389.5,141,2011-02-25 09:01:00,2011-02-25 09:01:00,0,389.5,2,1,2,212,5,Hibernating
13346.0,463,6,299.4,180,2010-04-22 12:34:00,2010-09-03 11:41:00,134,49.9,1,4,2,142,7,At Risk
13347.0,71,1,341.36,205,2011-09-30 13:28:00,2011-09-30 13:28:00,0,341.36,3,1,2,312,6,Needs Attention
13348.0,65,1,233.76000000000002,136,2011-10-06 17:28:00,2011-10-06 17:28:00,0,233.76000000000002,3,1,1,311,5,Needs Attention
13349.0,11,1,247.32,225,2011-11-29 08:07:00,2011-11-29 08:07:00,0,247.32,5,1,1,511,7,New / Promising
13350.0,17,2,979.12,287,2011-09-21 13:33:00,2011-11-23 16:33:00,63,489.56,5,2,3,523,10,New / Promising
13351.0,67,1,373.94,117,2011-10-04 12:55:00,2011-10-04 12:55:00,0,373.94,3,1,2,312,6,Needs Attention
13352.0,61,1,397.98,321,2011-10-10 13:55:00,2011-10-10 13:55:00,0,397.98,3,1,2,312,6,Needs Attention
13354.0,72,1,743.53,604,2011-09-29 13:17:00,2011-09-29 13:17:00,0,743.53,3,1,3,313,7,Needs Attention
13355.0,123,1,674.7,314,2011-08-09 14:48:00,2011-08-09 14:48:00,0,674.7,3,1,3,313,7,Needs Attention
