CustomerID,Recency,Frequency,Monetary,TotalUnits,FirstPurchase,LastPurchase,CustomerLifetimeDays,AverageOrderValue,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
17496.0,359,4,1412.89,675,2010-01-14 13:36:00,2010-12-16 08:39:00,336,353.2225,2,4,4,244,10,At Risk High Value
17714.0,321,5,1410.18,608,2010-07-14 10:41:00,2011-01-23 10:32:00,193,282.036,2,4,4,244,10,At Risk High Value
12765.0,473,6,1404.58,1009,2010-03-08 09:43:00,2010-08-24 13:51:00,169,234.09666666666666,1,4,4,144,9,At Risk High Value
16926.0,372,5,1399.8600000000001,232,2010-07-01 12:57:00,2010-12-03 13:42:00,155,279.97200000000004,2,4,4,244,10,At Risk High Value
15141.0,458,7,1388.47,1197,2010-03-28 15:58:00,2010-09-08 11:33:00,164,198.35285714285715,1,4,4,144,9,At Risk High Value
13382.0,281,5,1387.58,863,2009-12-08 09:56:00,2011-03-04 10:03:00,451,277.51599999999996,2,4,4,244,10,At Risk High Value
16167.0,415,5,1386.12,1494,2009-12-01 10:46:00,2010-10-21 15:33:00,324,277.224,1,4,4,144,9,At Risk High Value
15751.0,461,11,1380.44,443,2009-12-06 13:08:00,2010-09-05 12:44:00,273,125.49454545454546,1,5,4,154,10,At Risk High Value
16727.0,365,4,1377.77,1066,2010-01-20 10:48:00,2010-12-10 13:48:00,324,344.4425,2,4,4,244,10,At Risk High Value
15580.0,377,8,1375.39,955,2010-02-07 11:21:00,2010-11-28 11:00:00,294,171.92375,2,4,4,244,10,At Risk High Value
17908.0,374,5,1374.5,839,2009-12-14 12:24:00,2010-12-01 11:45:00,352,274.9,2,4,4,244,10,At Risk High Value
14316.0,423,5,1370.34,4494,2010-03-19 15:18:00,2010-10-13 16:31:00,208,274.068,1,4,4,144,9,At Risk High Value
14114.0,274,7,1364.09,650,2010-04-12 11:07:00,2011-03-11 09:42:00,333,194.86999999999998,2,4,4,244,10,At Risk High Value
16588.0,387,4,1361.28,882,2010-05-14 13:43:00,2010-11-18 17:56:00,188,340.32,2,4,4,244,10,At Risk High Value
17150.0,377,6,1357.95,397,2009-12-06 10:51:00,2010-11-28 11:27:00,357,226.32500000000002,2,4,4,244,10,At Risk High Value
14320.0,207,5,1346.75,713,2010-01-21 11:44:00,2011-05-17 09:24:00,481,269.35,2,4,4,244,10,At Risk High Value
13497.0,283,6,1320.3300000000002,579,2010-02-08 10:27:00,2011-03-02 09:04:00,387,220.05500000000004,2,4,4,244,10,At Risk High Value
16296.0,627,4,1313.67,645,2009-12-18 12:03:00,2010-03-23 13:11:00,95,328.4175,1,4,4,144,9,At Risk High Value
16756.0,215,7,1312.3700000000001,707,2010-03-09 15:56:00,2011-05-09 09:33:00,426,187.48142857142858,2,4,4,244,10,At Risk High Value
16943.0,212,5,1299.49,147,2010-03-25 13:34:00,2011-05-12 11:57:00,413,259.898,2,4,4,244,10,At Risk High Value
13440.0,424,7,1295.25,573,2010-09-14 10:34:00,2010-10-12 13:11:00,28,185.03571428571428,1,4,4,144,9,At Risk High Value
14821.0,367,7,1278.95,479,2010-02-01 13:33:00,2010-12-08 08:43:00,310,182.70714285714286,2,4,4,244,10,At Risk High Value
17142.0,240,4,1275.25,322,2010-01-24 15:23:00,2011-04-14 18:22:00,445,318.8125,2,4,4,244,10,At Risk High Value
13443.0,449,6,1273.16,805,2010-01-31 13:30:00,2010-09-17 12:31:00,229,212.19333333333336,1,4,4,144,9,At Risk High Value
13065.0,374,5,1260.91,455,2010-06-10 11:44:00,2010-12-01 16:52:00,174,252.18200000000002,2,4,4,244,10,At Risk High Value
17343.0,356,6,1259.94,454,2009-12-03 18:30:00,2010-12-19 15:07:00,381,209.99,2,4,4,244,10,At Risk High Value
12402.0,324,6,1256.9,584,2010-02-07 12:41:00,2011-01-20 13:49:00,347,209.48333333333335,2,4,4,244,10,At Risk High Value
17862.0,324,4,1254.89,440,2010-05-25 17:22:00,2011-01-20 12:23:00,240,313.7225,2,4,4,244,10,At Risk High Value
